14.09.23 / 08:49:21;;;;********** New Test Started **********;Version of LINTest: 11.1.4.0
14.09.23 / 08:49:21;#1;TESTER;0;Tester;LASPRD-PC0WWK2C, LA36 Pre-Tester Multi-Cell, 202112-154B, LINTest 11.1.4.0
14.09.23 / 08:49:21;#1;INFO;0;Bay;1
14.09.23 / 08:49:21;#1;PROTOCOL;0;Communication Protocol;BUSLINK_PROTOCOL
14.09.23 / 08:49:21;#1;INFO;0;WO Number;31498916
14.09.23 / 08:49:21;#1;INFO;0;Serial from PLC;1
14.09.23 / 08:49:21;#1;INFO;0;Product;LA36 IC
14.09.23 / 08:49:21;#1;STEP;10;Nominal Power.;
14.09.23 / 08:49:25;#1;STEP;20;Connect 3 PINs (BW,FW and LIN/Feedback).;
14.09.23 / 08:49:25;#1;STEP;30;Start LIN communication 100ms continual.;
14.09.23 / 08:49:25;#1;INFO;30;Looks like Actuator;Connected
14.09.23 / 08:49:25;#1;STEP;40;Find BusLink *.ini Files.;
14.09.23 / 08:49:25;#1;STEP;40;Actuator ID;LA36IC4B
14.09.23 / 08:49:25;#1;PLC_CMD;0;Command from PLC;PLC Commando
14.09.23 / 08:49:26;#1;STEP;50;Timeout after 1 sec., indicate 'Ingen Buslink kommunikation.;
14.09.23 / 08:49:26;#1;STEP;60;Open the right *.ini file.;
14.09.23 / 08:49:26;#1;INFO;60;LA36IC4B.ini;file found
14.09.23 / 08:49:26;#1;STEP;70;Read SW Version from Actuator. Timout 1 sec., indicate 'Ingen Buslink kommunikation'.;
14.09.23 / 08:49:26;#1;STEP;80;Show: Initializing EOS ind.;
14.09.23 / 08:49:26;#1;STEP;90;Read WO Number from Actuator.;
14.09.23 / 08:49:26;#1;INFO;90;WO from Actuator;31498916
14.09.23 / 08:49:26;#1;INFO;90;UniqueID from Actuator;1041987
14.09.23 / 08:49:26;#1;STEP;100;Read SW Version from Actuator.;
14.09.23 / 08:49:27;#1;STEP;110;Compare WONumber and SWVersion.;
14.09.23 / 08:49:27;#1;INFO;110;Query WO SQL Table Ax_Data;
14.09.23 / 08:49:27;#1;INFO;110;SW Actuator;SW01022019V1-2
14.09.23 / 08:49:27;#1;INFO;110;From Ax_Software;SW01022019V1-2
14.09.23 / 08:49:27;#1;INFO;110;From AxArtNo;J47315
14.09.23 / 08:49:27;#1;INFO;110;From AxArtName;3612015000132A-611F30350ACY000
14.09.23 / 08:49:27;#1;INFO;110;From AxConf;10SW36CFG002776
14.09.23 / 08:49:27;#1;INFO;110;From AxPCBA;10CS36000001-H-0
14.09.23 / 08:49:27;#1;INFO;110;PDHS set to Parallel Actuator;0
14.09.23 / 08:49:28;#1;INFO;40;SetForcePositionLost();DONE
14.09.23 / 08:49:28;#1;STEP;120;Run out of EOS IN. if EOS OUT ignore it.;
14.09.23 / 08:49:29;#1;STEP;130;Read EOS IN. if not 0 'EOS In Error'.;
14.09.23 / 08:49:29;#1;STEP;130;EOS IN;Is deactivated
14.09.23 / 08:49:29;#1;STEP;140;Stop 200ms/Run In.;
14.09.23 / 08:49:32;#1;STEP;150;Run to EOS IN.;
14.09.23 / 08:49:33;#1;STEP;160;Read EOS IN Status. if not 1 'EOS IN Not active'.;
14.09.23 / 08:49:34;#1;STEP;160;EOS IN;is activated
14.09.23 / 08:49:35;#1;STEP;180;Wait for PLC command EOS Signal is OK.;
14.09.23 / 08:49:35;#1;PLC_CMD;11;Command from PLC;EOS In Signal OK
14.09.23 / 08:49:35;#1;STEP;180;EOS IN activated, Time out 10 s, EOS IN Signal;DONE
14.09.23 / 08:49:35;#1;STEP;190;Timeout ?! EOS IN Signal PLC failure.;
14.09.23 / 08:49:36;#1;STEP;200;Run servo to reference position and start stroke measurement.;
14.09.23 / 08:49:36;#1;STEP;210;Show: 'Initialization EOS IN OK'.;
